"id","fdcId","nameRu","nameEn","wfpbStatus","createdAt","calories","protein","fat","carbohydrates","water","fiber","sugarTotal","sucrose","glucose","fructose","lactose","maltose","saturatedFat","monounsaturatedFat","polyunsaturatedFat","transFat","cholesterol","omega3","omega6","calcium","iron","magnesium","phosphorus","potassium","sodium","zinc","copper","manganese","selenium","vitaminC","thiamin","riboflavin","niacin","pantothenicAcid","vitaminB6","biotin","folate","vitaminB12","vitaminA","vitaminD","vitaminE","vitaminK","lysine","methionine","alanine","arginine","asparticAcid","betaCarotene","cystine","glutamicAcid","glycine","histidine","iodine","isoleucine","leucine","omega9","phenylalanine","proline","retinol","serine","threonine","tryptophan","tyrosine","valine","vitaminD2","vitaminD3"
"cms1qiqrh001qunmgmt1e6pry","174276","изолят соевого белка","soy protein isolate","forbidden","2026-07-26 11:48:46.205","335.0","88.32","3.39","0.0","4.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.422","0.645","1.648","0.0","0.0","0.0","3.101","178.0","14.5","39.0","776.0","81.0","1005.0","4.03","1.599","1.493","0.8","0.0","0.176","0.1","1.438","0.06","0.1","0.0","176.0","0.0","0.0","0.0","0.0","0.0","5.327","1.13","3.589","6.67","10.203","0.0","1.046","17.452","3.603","2.303","0.8","4.253","6.783","0.0","4.593","4.96","0.0","4.593","3.137","1.116","3.222","4.098","0.0","0.0"
"cms1qisrz001runmg04r0rd39","171906","алкоголь","alcohol","forbidden","2026-07-26 11:48:48.815","58.0","0.9","0.0","0.27","91.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.03","12.0","32.0","62.0","4.0","0.01","0.008","0.022","0.6","0.0","0.03","0.09","1.1","0.21","0.09","0.0","18.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1qiss3001sunmgv6ppt2k3","173205","лимонад","soda lemon","forbidden","2026-07-26 11:48:48.82","41.0","0.09","0.0","10.42","89.49","0.0","10.38","0.0","4.32","5.87","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.02","1.0","0.0","1.0","10.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1qiuq9001tunmgritd2qj8","174818","водка","vodka","forbidden","2026-07-26 11:48:51.345","231.0","0.0","0.0","0.0","66.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","5.0","1.0","1.0","0.0","0.01","0.0","0.0","0.0","0.005","0.007","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1qiut5001uunmgfe7yp6v3","168749","пиво","beer","forbidden","2026-07-26 11:48:51.449","29.0","0.24","0.0","1.64","94.88","0.0","0.09","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.03","5.0","12.0","21.0","4.0","0.01","0.006","0.006","0.4","0.0","0.005","0.015","0.391","0.03","0.034","0.0","6.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.013","0.0","0.0","0.039","0.011","0.0","0.4","0.0","0.0","0.0","0.0","0.029","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1qizn7001yunmgpafwdd3s","2758986","майонез","mayonnaise","forbidden","2026-07-26 11:48:57.715","0.0","0.0","0.0","0.0","16.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.3","16.77","41.67","0.2125","0.0","0.03356","78.35656","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1088","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0035","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1r02090000unrt555gqd5k","174980","молоко коровье","milk","forbidden","2026-07-26 12:02:13.93","446.0","7.6","13.77","71.73","4.7","3.4","10.32","0.0","0.0","0.0","0.0","0.0","2.912","5.485","4.867","0.0","11.0","0.007","9.369","172.0","3.58","22.0","303.0","114.0","687.0","0.67","0.227","0.552","15.9","0.2","0.538","0.418","4.43","0.407","0.037","0.0","90.0","0.08","16.0","0.0","1.22","3.8","0.241","0.138","0.246","0.307","0.345","3.0","0.159","2.482","0.264","0.167","15.9","0.289","0.541","0.014","0.376","0.858","16.0","0.399","0.221","0.1","0.237","0.333","0.0","0.0"
"cms1r069l0001unrtoktilqj6","171314","масло сливочное","butter","forbidden","2026-07-26 12:02:19.449","900.0","0.0","100.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","4.0","0.0","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1r57xq0000unbn9sfk5jdk","173688","рыба красная","salmon raw","forbidden","2026-07-26 12:06:14.894","179.0","19.93","10.43","0.0","71.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1","4.399","2.799","0.0","50.0","4.6530000000000005","0.48","26.0","0.25","95.0","289.0","394.0","47.0","0.44","0.041","0.015","36.5","4.0","0.054","0.113","8.42","0.75","0.4","0.0","30.0","1.3","136.0","0.0","1.22","0.0","1.842","0.594","1.213","1.2","2.054","0.0","0.215","2.994","0.963","0.59","36.5","0.924","1.63","0.577","0.783","0.709","136.0","0.818","0.879","0.225","0.677","1.033","0.0","0.0"
"cms1r59xd0001unbn1j6hnxss","171955","рыба белая","cod raw","forbidden","2026-07-26 12:06:17.473","82.0","17.81","0.67","0.0","81.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.131","0.094","0.231","0.0","43.0","0.41000000000000003","0.033","16.0","0.38","32.0","203.0","413.0","54.0","0.45","0.028","0.015","33.1","1.0","0.076","0.065","2.063","0.153","0.245","0.0","7.0","0.91","12.0","0.9","0.64","0.1","1.635","0.527","1.077","1.066","1.823","0.0","0.191","2.658","0.855","0.524","33.1","0.821","1.447","0.0","0.695","0.63","12.0","0.726","0.781","0.199","0.601","0.917","0.0","0.9"
"cms1r5hf30002unbnq4i3oi72","174208","лобстер","lobster raw","forbidden","2026-07-26 12:06:27.183","77.0","16.52","0.75","0.0","80.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.181","0.22","0.296","0.011","127.0","0.378","0.135","84.0","0.26","38.0","161.0","200.0","423.0","3.53","1.349","0.056","63.6","0.0","0.02","0.014","1.591","1.449","0.104","0.0","10.0","1.25","1.0","0.0","0.87","0.0","1.24","0.413","0.878","1.524","1.602","0.0","0.181","2.437","1.102","0.413","63.6","0.723","1.197","0.0","0.68","0.741","1.0","0.637","0.654","0.215","0.586","0.741","0.0","0.0"
"cms1r5rwr0003unbnynxzloef","170874","варенец","baked milk","forbidden","2026-07-26 12:06:40.779","40.0","3.31","1.07","4.79","90.1","0.0","5.36","0.0","0.0","0.0","0.0","0.0","0.66","0.254","0.033","0.184","4.0","0.0","0.033","116.0","0.05","11.0","89.0","151.0","148.0","0.42","0.011","0.002","2.0","1.0","0.034","0.154","0.058","0.275","0.034","0.0","5.0","0.22","14.0","0.0","0.05","0.1","0.277","0.087","0.112","0.095","0.283","1.0","0.02","0.744","0.066","0.1","0.0","0.171","0.313","0.029","0.171","0.326","13.0","0.199","0.141","0.042","0.167","0.217","0.0","0.0"
"cms1r62bb0004unbn1t97x2d4","2768229","сыр пошехонский","russian cheese","forbidden","2026-07-26 12:06:54.263","355.0","0.69","26.18","31.9","38.53","0.7","17.68","0.0","0.0","0.0","0.0","0.0","2.39","5.928","14.83","0.17","0.0","0.0","27.919","13.0","0.6","10.0","20.0","173.0","1133.0","0.22","0.058","0.063","1.6","6.0","0.029","0.046","0.594","0.4","0.097","0.0","5.0","0.0","29.0","0.0","3.32","53.7","0.0","0.0","0.0","0.0","0.0","320.0","0.0","0.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1r62ck0005unbnuwjox0px","171241","сыр голландский","gouda cheese","forbidden","2026-07-26 12:06:54.308","356.0","24.94","27.44","2.22","41.46","0.0","2.22","0.0","0.0","0.0","0.0","0.0","17.614","7.747","0.657","0.0","114.0","0.0","0.92","700.0","0.24","29.0","546.0","121.0","819.0","3.9","0.036","0.011","14.5","0.0","0.03","0.334","0.063","0.34","0.08","0.0","21.0","1.54","165.0","0.5","0.24","2.3","2.654","0.719","0.762","0.962","1.743","10.0","0.254","6.137","0.485","1.032","14.5","1.306","2.564","0.999","1.431","3.245","164.0","1.544","0.93","0.352","1.454","1.806","0.0","0.5"
"cms1r71y50006unbnnn58h5df","167532","батон","white bread","forbidden","2026-07-26 12:07:40.445","238.0","10.66","2.15","43.91","39.6","9.2","5.0","0.0","1.5","2.7","0.0","0.8","0.63","0.393","0.973","0.031","0.0","0.09100000000000001","1.843","684.0","4.89","26.0","103.0","127.0","478.0","0.95","0.149","0.634","16.1","0.0","0.51","0.255","4.455","0.455","0.08","0.0","127.0","0.0","0.0","0.0","0.38","7.7","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","16.1","0.0","0.0","0.002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1r87yp0000unnq66duvrub","170857","сливки","cream","forbidden","2026-07-26 12:08:34.897","195.0","2.96","19.1","3.66","73.75","0.0","3.67","0.0","0.0","0.0","3.67","0.0","10.176","4.525","0.789","0.625","59.0","0.11900000000000001","1.3989999999999998","91.0","0.05","9.0","92.0","136.0","72.0","0.32","0.012","0.005","4.6","0.8","0.023","0.19","0.09","0.44","0.044","0.0","2.0","0.14","120.0","1.1","0.12","1.7","0.129","0.069","0.094","0.069","0.218","37.0","0.015","0.594","0.069","0.069","4.6","0.151","0.243","0.388","0.135","0.313","117.0","0.098","0.131","0.069","0.139","0.176","0.0","1.1"
"cms1r88em0001unnq2gbuoua8","175093","кола","cola","forbidden","2026-07-26 12:08:35.471","37.0","0.07","0.02","9.56","90.31","0.0","8.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.11","0.0","10.0","2.0","4.0","0.02","0.001","0.002","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1r88sl0002unnq3v7rm1hl","172240","вино","wine","forbidden","2026-07-26 12:08:35.974","19.0","0.04","0.0","0.27","94.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","0.45","4.0","8.0","39.0","8.0","0.03","0.01","0.046","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sku7n0000unp5gmu8pm27","2261421","мука овсяная","oat flour","green","2026-07-26 12:46:23.22","389.125","13.16875","6.309","69.91725","8.859","10.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42.81","3.997","125.3","371.8","373.1","3.619","2.754","0.4434","3.257","38.2","0.0","0.39","0.1613","1.945","0.0","0.1476","20.15","34.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sku7q0001unp5fuolok0g","790085","мука пшеничная цельнозерновая","whole wheat flour","green","2026-07-26 12:46:23.222","370.0","15.1","2.73","71.2","9.44","10.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","3.86","136.0","352.0","376.0","3.0","3.24","0.452","3.56","23.6","0.0","0.504","0.128","5.55","0.0","0.268","0.0","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sku7v0002unp5zn2q66ts","2512374","мука гречневая","buckwheat flour","green","2026-07-26 12:46:23.227","357.968","8.88492","2.484","75.01808","12.04","10.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.55","3.84","167.4","281.9","378.1","0.0","1.755","0.5299","1.544","15.7","0.0","0.2413","0.16","3.839","0.0","0.1699","15.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1skw8b0003unp5dmnebm29","790085","мука обойная","whole wheat flour","green","2026-07-26 12:46:25.836","370.0","15.1","2.73","71.2","9.44","10.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","3.86","136.0","352.0","376.0","3.0","3.24","0.452","3.56","23.6","0.0","0.504","0.128","5.55","0.0","0.268","0.0","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1skw930004unp52tkr5dro","168885","мука ржаная обдирная","dark rye flour","green","2026-07-26 12:46:25.864","325.0","15.91","2.22","68.63","10.75","23.8","2.31","1.8","0.22","0.23","0.0","0.07","0.269","0.284","1.046","0.0","0.0","0.0","1.945","37.0","4.97","160.0","499.0","717.0","2.0","5.04","0.56","6.062","18.0","0.0","0.316","0.251","4.27","1.456","0.443","0.0","33.0","0.0","1.0","0.0","2.73","5.9","0.338","0.199","0.647","0.764","0.827","7.0","0.0","3.139","0.68","0.233","18.0","0.353","0.857","0.0","0.646","1.014","0.0","0.681","0.49","0.18","0.271","0.498","0.0","0.0"
"cms1skw960005unp5ritup0ms","2512375","мука ржаная","rye flour","green","2026-07-26 12:46:25.866","359.4","8.3952","1.908","77.1618","11.13","13.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.24","2.536","95.39","280.3","434.0","0.0","2.328","0.3384","2.129","16.6","0.0","0.2163","0.17","1.163","0.0","0.1638","8.975","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sky740006unp59zivxo4p","2512371","мука амарантовая","amaranth flour","green","2026-07-26 12:46:28.385","384.076","13.2093","6.236","68.7787","9.486","7.209","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135.2","7.56","232.7","424.9","395.8","0.0","3.001","0.5179","2.305","21.1","0.0","0.05875","0.175","0.7475","0.0","0.3873","25.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sky910007unp54c1jt8yk","2003587","мука полбяная","spelt flour","green","2026-07-26 12:46:28.454","363.679","14.475","2.543","70.723","10.72","9.339","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.04","3.769","123.8","361.7","349.8","0.0","3.591","0.5313","2.943","9.479","0.0","0.2981","0.1431","5.466","0.0","0.2355","10.43","38.42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.479","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sky950008unp5tlqj2gno","2512376","мука ячменная","barley flour","green","2026-07-26 12:46:28.457","366.53","8.72168","2.45","77.39832","9.899","12.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.56","3.301","88.04","234.4","366.6","20.33","2.144","0.3936","1.181","13.1","0.0","0.225","0.1463","5.941","0.0","0.1995","8.614","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl09b0009unp5g6pfxa7y","578737","мука гороховая","pea flour","green","2026-07-26 12:46:31.055","333.0","33.3","0.0","60.0","11.37","26.7","6.67","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.045","0.0","0.0","0.0","0.08099999999999999","0.0","0.0","3.0","5.0","11.0","13.0","0.07","0.04","0.47","0.0","0.0","0.001","0.0","0.0","0.13","0.005","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.013","0.006","0.014","0.012","0.047","0.0","0.006","0.05","0.014","0.004","0.0","0.01","0.019","0.001","0.012","0.009","0.0","0.013","0.012","0.004","0.009","0.014","0.0","0.0"
"cms1sl09f000aunp5uutfev48","174288","мука нутовая","chickpea flour","green","2026-07-26 12:46:31.059","387.0","22.39","6.69","57.82","10.28","10.8","10.85","0.0","0.0","0.0","0.0","0.0","0.693","1.504","2.983","0.0","0.0","0.0","5.854","45.0","4.86","166.0","318.0","846.0","64.0","2.81","0.912","1.6","8.3","0.0","0.486","0.106","1.762","0.606","0.492","0.0","437.0","0.0","2.0","0.0","0.83","9.1","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","8.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl0ab000bunp5b2irhw3w","2644283","мука чечевичная","lentil flour","green","2026-07-26 12:46:31.092","360.285","23.56875","1.925","62.17125","9.451","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.85","7.158","106.7","373.6","948.9","0.0","3.863","0.8376","1.569","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl26t000cunp559bazf2g","2515382","мука кокосовая","coconut flour","green","2026-07-26 12:46:33.557","437.684","16.1385","15.28","58.9025","4.69","34.24","0.0","0.0","0.0","0.0","0.0","0.0","13.999","0.806","0.111","0.0","0.0","0.0","0.0","35.98","8.018","247.7","507.2","2088.0","46.94","3.698","2.081","5.293","26.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl274000dunp5ywjmy9jr","2261420","мука миндальная","almond flour","green","2026-07-26 12:46:33.568","622.042","26.24375","50.23","16.24925","4.316","9.266","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","232.3","3.225","251.1","512.1","666.8","0.8944","2.795","0.9753","1.813","0.7419","0.0","0.1125","0.7475","3.998","0.0","0.09988","69.09","37.83","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7419","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl2du000eunp5ri0py2xo","1104705","мука соевая","soy flour","green","2026-07-26 12:46:33.811","366.0","51.1","3.33","32.9","6.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","338.0","7.34","313.0","726.0","2480.0","2.0","4.44","1.51","3.81","45.8","0.0","0.542","0.298","3.43","0.0","0.618","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.06","0.622","2.86","3.93","4.98","0.0","0.0","9.08","1.79","1.27","45.8","2.31","4.11","0.0","2.86","2.84","0.0","2.7","1.97","0.616","1.74","2.31","0.0","0.0"
"cms1sl47p000funp5xaqb93ko","2515380","мука тыквенная","pumpkin seed flour","green","2026-07-26 12:46:36.181","554.602","29.9079","40.03","18.6751","6.621","5.079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.38","8.363","499.7","1150.0","691.2","0.0","6.341","1.225","4.121","20.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl4be000gunp5arcuh011","170192","мука кунжутная","sesame flour","green","2026-07-26 12:46:36.314","526.0","30.78","37.1","26.62","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.196","14.01","16.261","0.0","0.0","0.0","32.209","159.0","15.17","361.0","807.0","423.0","41.0","10.67","1.52","1.489","0.0","0.0","2.684","0.286","13.369","2.928","0.152","0.0","31.0","0.0","3.0","0.0","0.0","0.0","0.987","1.016","1.609","4.565","2.858","0.0","0.621","6.865","2.108","0.906","0.0","1.324","2.358","1.561","1.632","1.406","0.0","1.679","1.278","0.674","1.289","1.719","0.0","0.0"
"cms1sl4e1000hunp55diocyhl","2262075","мука льняная","flaxseed meal","green","2026-07-26 12:46:36.409","545.084","18.0359","37.28","34.3551","6.804","23.13","0.0","0.0","0.0","0.0","0.0","0.0","3.281","5.944","24.73","0.0","0.0","19.42","0.0","229.9","5.778","372.1","556.4","793.4","36.74","4.738","1.344","2.405","135.9","0.0","0.5368","0.0","3.756","0.0","0.3926","33.8","41.45","0.0","0.0","0.0","0.0","3.675","0.9325","0.4025","1.085","2.211","2.311","0.0","0.0","4.846","1.386","0.5138","135.9","0.9375","1.38","1.186","1.116","0.8725","0.0","1.138","0.9313","0.3013","0.5725","1.138","0.0","0.0"
"cms1sl6bh000iunp5v802u4gd","2768230","мука из грецкого ореха","walnut flour","green","2026-07-26 12:46:38.909","884.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.1","22.8","63.3","0.0","0.0","0.0","116.19999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl6bl000junp54o8m4fdn","2512380","рис коричневый","brown rice raw","green","2026-07-26 12:46:38.913","365.518","7.25305","3.306","76.68795","11.47","3.021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.058","1.242","115.0","302.8","250.1","0.0","1.854","0.2659","2.696","14.8","0.0","0.3263","0.1025","6.271","0.0","0.1606","4.988","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1sl89d000kunp5vfkgqqzn","2710838","рис красный","red rice raw","green","2026-07-26 12:46:41.425","369.828","8.5625","3.44","76.1545","10.51","4.198","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.224","1.198","125.5","313.9","245.1","0.4375","2.563","0.269","2.629","0.0","0.0","0.3388","0.0","6.676","0.0","0.1368","4.788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
